game_id,away,home,away_rank,home_rank,away_score,home_score
401175899,Tampa,Florida Atlantic,NA,NA,35,84
401171495,The Citadel,Longwood,NA,NA,102,99
401172420,Northeastern,Detroit Mercy,NA,NA,74,61
401172838,Widener,Lafayette,NA,NA,56,96
401174068,Eastern Kentucky,Marshall,NA,NA,72,90
401174753,Texas State,Georgia Southern,NA,NA,64,67
401170187,William & Mary W&M,Saint Joseph's,NA,NA,69,84
401174755,Appalachian State,South Alabama,NA,NA,81,71
401170830,UTEP,Houston,NA,NA,57,77
401177961,Holy Family,Western Illinois,NA,NA,64,91
401174757,Little Rock,UL Monroe,NA,NA,73,72
401172622,Northern Illinois,Chicago State,NA,NA,75,60
401170633,Prairie View A&M,Colorado,NA,NA,64,83
401166497,Montana State,CSU Bakersfield,NA,NA,72,74
401166498,Northern Arizona,UC Riverside,NA,NA,63,56
401166499,Southern Utah,Long Beach State,NA,NA,84,63
401166500,Portland State,Loyola Marymount,NA,NA,76,66
401170634,Florida A&M,Washington State,NA,NA,73,87
401175226,Jackson State,Portland,NA,NA,73,63
401166123,Central Connecticut,Penn State,NA,23,58,87
401172839,Mt. St. Mary's,Navy,NA,NA,48,59
401170037,Tulane,Akron,NA,NA,61,62
401171780,Quinnipiac,Drexel,NA,NA,63,72
401170423,Towson,Liberty,NA,NA,54,66
401176183,Ecclesia College,Alcorn State,NA,NA,71,122
401170188,James Madison,Fordham,NA,NA,75,69
401171833,Delaware,Long Island University,NA,NA,75,82
401172623,Norfolk State,Bowling Green,NA,NA,72,67
401168266,Binghamton,Pittsburgh,NA,NA,53,79
401169897,SMU,Georgia,NA,NA,85,87
401170189,Maine,UMass,NA,NA,53,74
401170424,North Alabama,Alabama A&M,NA,NA,80,92
401170426,Lipscomb,Vermont,NA,NA,63,86
401175570,Furman,Mercer,NA,NA,64,62
401166501,Northern Colorado,South Dakota,NA,NA,87,68
401171660,UC Irvine,UIC,NA,NA,67,76
401168411,North Dakota State,Marquette,NA,NA,68,82
401170425,Jacksonville,Clemson,NA,NA,39,68
401174447,IUPUI,Fresno State,NA,NA,64,95
401175227,Mississippi Valley State,Santa Clara,NA,NA,71,100
401171677,Southern,UC Santa Barbara,NA,NA,68,77
401169661,Kansas,Villanova,1,18,55,56
401166502,Eastern Washington,Gonzaga,NA,2,77,112
401166125,Ohio State,Kentucky,5,6,71,65
401170635,Texas Southern,Oregon,NA,8,78,84
401170005,Jackson State,Memphis,NA,11,49,77
401169900,Lehigh,Auburn,NA,12,51,74
401170191,Dayton,Colorado,13,NA,76,78
401166128,Presbyterian,Michigan,NA,14,44,86
401166129,Eastern Michigan,Michigan State,NA,15,48,101
401168466,St. John's,Arizona,NA,16,70,67
401166124,Butler,Purdue,17,NA,70,61
401168271,South Florida,Florida State,NA,19,60,66
401170637,Utah,San Diego State,NA,20,52,80
401169898,Jacksonville State,Tennessee,NA,21,53,75
401169666,UT Rio Grande Valley,Texas Tech,NA,24,58,68
401169662,West Virginia,Youngstown St,25,NA,75,64
401168268,Notre Dame,Indiana,NA,NA,60,62
401168274,North Carolina A&T,Wake Forest,NA,NA,64,76
401168391,Samford,Georgetown,NA,NA,71,99
401169465,VCU,Wichita State,NA,NA,63,73
401170199,Fairleigh Dickinson,La Salle,NA,NA,58,66
401172319,Bryant,Dartmouth,NA,NA,64,60
401170194,Harvard,George Washington,NA,NA,88,75
401170028,Rider,Temple,NA,NA,66,78
401173849,Bob Jones University,South Carolina Upstate,NA,NA,74,92
401171018,Johnson & Wales (NC),Campbell,NA,NA,59,82
401172020,Marist,Bethune-Cookman,NA,NA,56,85
401197795,Tulane,Towson,NA,NA,82,86
401166504,Montana,Omaha,NA,NA,82,87
401166507,Idaho,South Dakota State,NA,NA,57,85
401172330,Widener,Pennsylvania,NA,NA,57,105
401172764,Morehead State,Ohio,NA,NA,76,82
401174758,UT Arlington,Georgia Southern,NA,NA,74,77
401174759,Texas State,Georgia State,NA,NA,69,81
401170936,Boston University,UMass Lowell,NA,NA,74,62
401169906,Illinois,Missouri,NA,NA,56,63
401170195,Western Kentucky,Rhode Island,NA,NA,82,86
401169663,UCF,Oklahoma,NA,NA,52,53
401168432,Texas,Providence,NA,NA,48,70
401168269,Coppin State,Miami,NA,NA,60,91
401170977,Stony Brook,American,NA,NA,77,74
401171473,Belmont Abbey,High Point,NA,NA,66,92
401171512,Chattanooga,UNC Asheville,NA,NA,68,64
401171556,Elon,Winthrop,NA,NA,80,85
401171958,Fairfield,Oakland,NA,NA,61,59
401172053,Niagara,Buffalo,NA,NA,72,92
401172516,Green Bay,Northern Illinois,NA,NA,85,84
401173518,Drake,Air Force,NA,NA,85,80
401173611,Missouri State,Oral Roberts,NA,NA,72,82
401172242,Army,Wagner,NA,NA,62,82
401175056,Blue Mountain College,Tennessee State,NA,NA,71,86
401176409,Texas A&M-CC,Central Arkansas,NA,NA,67,71
401180738,Elizabethtown Elizabethtown,Loyola (MD),NA,NA,45,72
401197793,Quinnipiac,Bowling Green,NA,NA,69,64
401172624,Wright State,Toledo,NA,NA,79,72
401172744,Bradley,Miami (OH),NA,NA,55,71
401169905,SE Louisiana,Ole Miss,NA,NA,76,83
401171923,Albany,Monmouth,NA,NA,70,72
401169904,Utah State,Florida,NA,NA,65,62
401170192,Duquesne,Austin Peay,NA,NA,86,77
401170047,Colorado State,Tulsa,NA,NA,111,104
401170190,St. Bonaventure,Middle Tennessee,NA,NA,66,65
401172491,SIU-Edwardsville,Detroit Mercy,NA,NA,55,81
401174762,Appalachian State,Troy,NA,NA,70,65
401174763,Arkansas State,UL Monroe,NA,NA,62,59
401173705,Wyoming,Denver,NA,NA,72,66
401173707,Robert Morris,UNLV,NA,NA,69,81
401170636,San Diego,Stanford,NA,NA,59,62
401175990,Tougaloo,Southern Miss,NA,NA,77,96
401176410,New Orleans,Sam Houston State,NA,NA,79,87
401168270,UCLA,North Carolina,NA,NA,64,74
401169899,Belmont,Alabama,NA,NA,72,92
401197796,Akron,Liberty,NA,NA,67,80
401168273,VMI,Virginia Tech,NA,NA,55,64
401173560,Illinois State,UTSA,NA,NA,70,89
401172982,Lamar,Northwestern State,NA,NA,61,67
401173025,Stephen F. Austin,McNeese,NA,NA,81,73
401171692,South Carolina State,Charleston,NA,NA,61,73
401174761,Coastal Carolina,South Alabama,NA,NA,81,69
401172465,Cleveland State,East Tennessee State,NA,NA,55,80
401173637,SE Missouri St,Southern Illinois,NA,NA,45,64
401170193,UMBC,George Mason,NA,NA,53,69
401166505,Northern Arizona,Pepperdine,NA,NA,73,75
401197794,Norfolk State,Drexel,NA,NA,49,53
401176042,Alabama State,UAB,NA,NA,63,71
401175057,Western Carolina,Tennessee Tech,NA,NA,89,76
401175862,Southern-New Orleans,Louisiana Tech,NA,NA,47,87
401166127,Milwaukee,Wisconsin,NA,NA,64,83
401171637,UC Davis,San Francisco,NA,NA,84,93
401168267,Boston College,California,NA,NA,64,60
401169664,Minnesota,Oklahoma State,NA,NA,86,66
401166126,North Dakota,Nebraska,NA,NA,75,74
401175934,Arkansas-Pine Bluff,North Texas,NA,NA,53,86
401168272,North Florida,Syracuse,NA,NA,70,82
401172084,Bucknell,Siena,NA,NA,71,81
401175133,Northern Kentucky,UNC Greensboro,NA,NA,50,67
401170638,Incarnate Word,Washington State,NA,NA,59,87
401170427,Saint Thomas Univers,Florida Gulf Coast,NA,NA,62,84
401171406,Charleston Southern,Eastern Kentucky,NA,NA,76,69
401171452,Hampton,Kent State,NA,NA,64,103
401171613,Utah Valley,Long Beach State,NA,NA,65,68
401173539,Murray State,Evansville,NA,NA,76,78
401169665,Saint Louis,Kansas State,NA,NA,66,63
401169903,Valparaiso,Arkansas,NA,NA,68,72
401174045,Eastern Illinois,Grand Canyon,NA,NA,63,85
401174760,Little Rock,Louisiana,NA,NA,69,66
401169908,UNC Wilmington,Vanderbilt,NA,NA,73,88
401172942,Nicholls,Abilene Christian,NA,NA,61,79
401169901,Oregon State,Texas A&M,NA,NA,49,64
401168323,Creighton,Arizona State,NA,NA,67,60
401168348,Northwestern,DePaul,NA,NA,78,83
401166506,Weber State,BYU,NA,NA,61,91
401169902,LSU,USC,NA,NA,68,70
401171565,CSU Bakersfield,Cal Poly,NA,NA,72,50
401175642,Florida A&M,Seattle,NA,NA,71,57
401166503,Idaho State,Pacific,NA,NA,66,77
401173706,Nevada,Saint Mary's,NA,NA,63,68
401169978,Cincinnati,Iowa,NA,NA,70,77
401168276,South Carolina,Virginia,NA,9,70,59
401170075,Ball State,Washington,NA,22,64,85
401171872,Manhattan,Hofstra,NA,NA,51,63
401172281,Columbia,Colgate,NA,NA,71,89
401173882,Austin Peay,Alabama State,NA,NA,80,69
401172092,Saint Peter's,Long Island University,NA,NA,69,58
401172841,Sacred Heart,Holy Cross,NA,NA,89,68
401169667,Purdue Fort Wayne,Iowa State,NA,NA,59,89
401172456,St. Francis (PA),William & Mary W&M,NA,NA,78,72
401166130,Lafayette,Rutgers,NA,NA,44,63
401169984,New Hampshire,UConn,NA,NA,62,88
401170428,Kean,NJIT,NA,NA,46,74
401170429,Wofford,Kennesaw State,NA,NA,83,70
401170430,Florida International,Stetson,NA,NA,83,67
401170868,Cornell,Hartford,NA,NA,76,80
401175711,Delaware State,St. Francis (BKN),NA,NA,62,81
401175771,Maryland-Eastern Shore,Old Dominion,NA,NA,52,76
401173190,Harvard,Howard,NA,NA,60,55
401173582,Chicago State,Indiana State,NA,NA,64,85
401173624,Marshall,Northern Iowa,NA,NA,80,88
401173003,Houston Baptist,New Mexico,NA,NA,88,107
401169907,New Mexico State,Mississippi State,NA,NA,58,52
401169466,Houston,Portland,NA,NA,81,56
401170197,Davidson,Loyola Chicago,NA,NA,59,56
401171593,CSU Fullerton,Loyola Marymount,NA,NA,46,53
401169994,Charlotte,East Carolina,NA,NA,56,60
401173925,Yale,Clemson,NA,NA,54,45
401174951,UMKC,South Dakota,NA,NA,78,75
401168448,Prairie View A&M,Seton Hall,NA,NA,55,75
401173708,UC Riverside,San José St,NA,NA,80,65
401169668,Xavier,TCU,NA,NA,67,59
401168275,Georgia Tech,Boise State,NA,NA,74,60
401171678,Merrimack,UC Santa Barbara,NA,NA,50,68
401168622,The Citadel,NC State,NA,NA,63,83
401174417,San Francisco State,CSU Northridge,NA,NA,50,85
401175900,Florida Atlantic,Mercer,NA,NA,65,50
401175159,Mississippi Valley State,California Baptist,NA,NA,66,103
401170076,UTEP,Hawai'i,NA,NA,63,67
401170198,UAB,Duquesne,NA,NA,77,68
401170196,Radford,Richmond,NA,NA,73,58
