game_id,date,team,opponent,half,jump_winner
401493947,2022-12-06,Texas A&M-Commerce,Wyoming,1,Wyoming
401494412,2022-12-06,Cal State Bakersfield,San Jos̩ State,1,Cal State Bakersfield
401500690,2022-12-06,Kentucky Christian,Austin Peay,1,Kentucky Christian
401501998,2022-12-06,St. John Fisher,Buffalo,1,Buffalo
401507117,2022-12-06,West Coast Baptist,Southern Utah,1,Southern Utah
401482903,2022-12-07,Towson,Clemson,1,Clemson
401482935,2022-12-07,Cornell,Miami,1,Cornell
401482961,2022-12-07,Boston University,Notre Dame,1,Boston University
401482971,2022-12-07,Pittsburgh,Vanderbilt,1,Vanderbilt
401482996,2022-12-07,Dayton,Virginia Tech,1,Virginia Tech
401483036,2022-12-07,UConn,Florida,1,Florida
401483230,2022-12-07,Eastern Kentucky,Tennessee,1,Eastern Kentucky
401483323,2022-12-07,Nicholls,Texas Tech,1,Nicholls
401483333,2022-12-07,Navy,West Virginia,1,Navy
401483407,2022-12-07,Hofstra,Purdue,1,Purdue
401483439,2022-12-07,Arizona State,SMU,1,Arizona State
401483448,2022-12-07,Eastern Washington,California,1,Eastern Washington
401483476,2022-12-07,Cal State Fullerton,USC,1,Cal State Fullerton
401484365,2022-12-07,Pennsylvania,Villanova,1,Villanova
401484838,2022-12-07,Michigan State,Penn State,1,Penn State
401484839,2022-12-07,Nebraska,Indiana,1,Indiana
401485054,2022-12-07,Carlow University,VMI,1,VMI
401485170,2022-12-07,Siena,Georgetown,1,Siena
401485171,2022-12-07,Lincoln PA,Seton Hall,1,Lincoln PA
401485172,2022-12-07,DePaul,St. John's,1,St. John's
401485173,2022-12-07,Manhattan,Providence,1,Manhattan
401485332,2022-12-07,Florida Gulf Coast,Florida Atlantic,1,Florida Atlantic
401487336,2022-12-07,Brown,Rhode Island,1,Brown
401487394,2022-12-07,Hawai'i,UNLV,1,Hawai'i
401487695,2022-12-07,Cleveland State,St. Bonaventure,1,Cleveland State
401487707,2022-12-07,Jacksonville,VCU,1,VCU
401489017,2022-12-07,Missouri State,Saint Mary's,1,Saint Mary's
401489048,2022-12-07,Loyola Marymount,Grand Canyon,1,Loyola Marymount
401489054,2022-12-07,Utah Valley,BYU,1,BYU
401489486,2022-12-07,Weber State,California Baptist,1,Weber State
401489511,2022-12-07,William & Mary,Old Dominion,1,William & Mary
401489529,2022-12-07,Piedmont,Georgia Southern,1,Georgia Southern
401489568,2022-12-07,Omaha,Drake,1,Omaha
401489593,2022-12-07,Denver,Sacramento State,1,Denver
401489593,2022-12-07,Denver,Sacramento State,3,Sacramento State
401489634,2022-12-07,Belhaven College,SE Louisiana,1,SE Louisiana
401489639,2022-12-07,Texas Lutheran,Texas A&M-Corpus Christi,1,Texas Lutheran
401489686,2022-12-07,Western Carolina,Davidson,1,Western Carolina
401490131,2022-12-07,Indiana State,Southern Illinois,1,Indiana State
401490467,2022-12-07,Delaware State,Delaware,1,Delaware State
401490549,2022-12-07,NJIT,Army,1,Army
401491264,2022-12-07,Quinnipiac,Holy Cross,1,Holy Cross
401491280,2022-12-07,Colgate,Binghamton,1,Colgate
401491706,2022-12-07,Campbell,Evansville,1,Campbell
401491745,2022-12-07,Warren Wilson,UNC Asheville,1,UNC Asheville
401491868,2022-12-07,Detroit Mercy,Tulsa,1,Tulsa
401491904,2022-12-07,Alabama State,North Alabama,1,North Alabama
401492098,2022-12-07,Northern Kentucky,Washington State,1,Washington State
401492433,2022-12-07,Sacred Heart,Fairfield,1,Fairfield
401492446,2022-12-07,Rider,Stonehill,1,Rider
401493670,2022-12-07,Purdue Fort Wayne,Southeast Missouri State,1,Southeast Missouri State
401493676,2022-12-07,Robert Morris,Central Michigan,1,Central Michigan
401493708,2022-12-07,Ball State,Eastern Illinois,1,Ball State
401493734,2022-12-07,Eastern Michigan,Illinois State,1,Eastern Michigan
401493783,2022-12-07,Merrimack,San Francisco,1,Merrimack
401493818,2022-12-07,Anderson (IN),Southern Indiana,1,Southern Indiana
401493961,2022-12-07,New Mexico State,Santa Clara,1,Santa Clara
401494384,2022-12-07,Cal State Northridge,Fresno State,1,Cal State Northridge
401502062,2022-12-07,Iowa Wesleyan,Western Illinois,1,Iowa Wesleyan
401483271,2022-12-08,Iowa State,Iowa,1,Iowa State
401483457,2022-12-08,Colorado State,Colorado,1,Colorado
401483485,2022-12-08,Jacksonville State,Utah,1,Utah
401484840,2022-12-08,Michigan,Minnesota,1,Michigan
401484841,2022-12-08,Rutgers,Ohio State,1,Rutgers
401487623,2022-12-08,Marshall,Duquesne,1,Duquesne
401487701,2022-12-08,UMass Lowell,UMass,1,UMass
401489560,2022-12-08,St. Thomas - Minnesota,Montana State,1,Montana State
401493685,2022-12-08,Westminster (PA),Youngstown State,1,Youngstown State
401493789,2022-12-08,St. Vincent,St. Francis (PA),1,St. Francis (PA)
401496948,2022-12-08,Maine-Augusta,Maine,1,Maine-Augusta
401483254,2022-12-09,Grambling,Vanderbilt,1,Grambling
401485334,2022-12-09,Queens University,High Point,1,High Point
401487285,2022-12-09,Arkansas State,Air Force,1,Arkansas State
401487372,2022-12-09,Dartmouth,Central Connecticut,1,Dartmouth
401487524,2022-12-09,Fairleigh Dickinson,Columbia,1,Fairleigh Dickinson
401487524,2022-12-09,Fairleigh Dickinson,Columbia,3,Columbia
401487634,2022-12-09,Binghamton,Fordham,1,Binghamton
401489072,2022-12-09,Chapman University,Utah Tech,1,Utah Tech
401489612,2022-12-09,McNeese,Northern Iowa,1,McNeese
401491659,2022-12-09,Stony Brook,Bryant,1,Bryant
401492101,2022-12-09,Washington,Gonzaga,1,Gonzaga
401493784,2022-12-09,New England,Merrimack,1,Merrimack
401482895,2022-12-10,Boston College,Villanova,1,Villanova
401482904,2022-12-10,Loyola Chicago,Clemson,1,Loyola Chicago
401482913,2022-12-10,Maryland-Eastern Shore,Duke,1,Duke
401482972,2022-12-10,Sacred Heart,Pittsburgh,1,Pittsburgh
401482980,2022-12-10,Georgetown,Syracuse,1,Georgetown
401483005,2022-12-10,Wake Forest,LSU,1,LSU
401483046,2022-12-10,Auburn,Memphis,1,Auburn
401483203,2022-12-10,Kansas,Missouri,1,Missouri
401483212,2022-12-10,Valparaiso,Ole Miss,1,Valparaiso
401483296,2022-12-10,Oklahoma,Arkansas,1,Arkansas
401483304,2022-12-10,TCU,SMU,1,SMU
401483314,2022-12-10,Arkansas-Pine Bluff,Texas,1,Texas
401483334,2022-12-10,UAB,West Virginia,1,UAB
401483349,2022-12-10,Indiana,Arizona,1,Indiana
401483449,2022-12-10,Butler,California,1,Butler
401483468,2022-12-10,Denver,UCLA,1,UCLA
401484390,2022-12-10,Drexel,La Salle,1,La Salle
401484390,2022-12-10,Drexel,La Salle,3,Drexel
401484391,2022-12-10,UNC Asheville,Dayton,1,Dayton
401484842,2022-12-10,Penn State,Illinois,1,Illinois
401484843,2022-12-10,Purdue,Nebraska,1,Purdue
401484843,2022-12-10,Purdue,Nebraska,3,Purdue
401484856,2022-12-10,Brown,Michigan State,1,Michigan State
401484866,2022-12-10,Winthrop,Furman,1,Furman
401485016,2022-12-10,Monmouth,Princeton,1,Princeton
401485055,2022-12-10,Radford,VMI,1,Radford
401485174,2022-12-10,Xavier,Cincinnati,1,Cincinnati
401485175,2022-12-10,Long Island University,UConn,1,UConn
401485176,2022-12-10,New Hampshire,St. John's,1,St. John's
401485177,2022-12-10,Creighton,BYU,1,BYU
401485178,2022-12-10,Albany,Providence,1,Providence
401485179,2022-12-10,UTEP,DePaul,1,DePaul
401485335,2022-12-10,Murray State,Bellarmine,1,Murray State
401485336,2022-12-10,Mercer,Florida Gulf Coast,1,Florida Gulf Coast
401485337,2022-12-10,Central Arkansas,Oral Roberts,1,Oral Roberts
401485476,2022-12-10,Norfolk State,William & Mary,1,William & Mary
401486792,2022-12-10,Tulane,Buffalo,1,Tulane
401486794,2022-12-10,North Texas,Grand Canyon,1,North Texas
401486795,2022-12-10,Saint Mary's,San Diego State,1,San Diego State
401486942,2022-12-10,Detroit Mercy,Charlotte,1,Detroit Mercy
401486942,2022-12-10,Detroit Mercy,Charlotte,3,Detroit Mercy
401487304,2022-12-10,UTSA,New Mexico,1,New Mexico
401487325,2022-12-10,Nevada,Oregon,1,Nevada
401487395,2022-12-10,Washington State,UNLV,1,Washington State
401487458,2022-12-10,Temple,Pennsylvania,1,Temple
401487477,2022-12-10,Yale,Kentucky,1,Kentucky
401487650,2022-12-10,American University,George Washington,1,George Washington
401487665,2022-12-10,Army,Rhode Island,1,Army
401487673,2022-12-10,Drake,Richmond,1,Richmond
401487679,2022-12-10,Saint Peter's,Saint Joseph's,1,Saint Joseph's
401487687,2022-12-10,Boise State,Saint Louis,1,Boise State
401488147,2022-12-10,UC Santa Barbara,Pepperdine,1,UC Santa Barbara
401488147,2022-12-10,UC Santa Barbara,Pepperdine,3,Pepperdine
401488197,2022-12-10,UC Irvine,South Dakota,1,UC Irvine
401488213,2022-12-10,Long Beach State,Sacramento State,1,Sacramento State
401488384,2022-12-10,Alabama,Houston,1,Alabama
401488395,2022-12-10,Georgia Tech,North Carolina,1,North Carolina
401488396,2022-12-10,Louisville,Florida State,1,Florida State
401488397,2022-12-10,NC State,Miami,1,Miami
401488784,2022-12-10,Eastern Washington,South Dakota State,1,Eastern Washington
401488789,2022-12-10,South Carolina State,South Carolina Upstate,1,South Carolina Upstate
401488789,2022-12-10,South Carolina State,South Carolina Upstate,3,South Carolina Upstate
401488798,2022-12-10,Kent State,Cleveland State,1,Cleveland State
401488806,2022-12-10,Loyola Maryland,Mount St. Mary's,1,Mount St. Mary's
401489026,2022-12-10,New Orleans,Portland,1,New Orleans
401489040,2022-12-10,Fresno State,Pacific,1,Pacific
401489063,2022-12-10,Utah Valley,Northern Arizona,1,Northern Arizona
401489063,2022-12-10,Utah Valley,Northern Arizona,3,Utah Valley
401489083,2022-12-10,UT Rio Grande Valley,Houston Christian,1,UT Rio Grande Valley
401489092,2022-12-10,UT Arlington,Texas State,1,UT Arlington
401489099,2022-12-10,Southern Utah,Cal State Fullerton,1,Southern Utah
401489105,2022-12-10,Seattle U,North Dakota,1,North Dakota
401489105,2022-12-10,Seattle U,North Dakota,3,Seattle U
401489487,2022-12-10,California Baptist,San Diego,1,San Diego
401489494,2022-12-10,UL Monroe,Northwestern State,1,UL Monroe
401489503,2022-12-10,Lamar,Southern Miss,1,Southern Miss
401489512,2022-12-10,Gardner-Webb,Old Dominion,1,Gardner-Webb
401489518,2022-12-10,Gallaudet University,James Madison,1,James Madison
401489530,2022-12-10,Wofford,Georgia Southern,1,Georgia Southern
401489539,2022-12-10,Regent University,Coastal Carolina,1,Regent University
401489561,2022-12-10,St. Thomas - Minnesota,Idaho State,1,St. Thomas - Minnesota
401489569,2022-12-10,Omaha,Montana State,1,Montana State
401489574,2022-12-10,Montana,North Dakota State,1,Montana
401489587,2022-12-10,Kansas City,Green Bay,1,Kansas City
401489681,2022-12-10,Vermont,Colgate,1,Colgate
401489687,2022-12-10,Brevard College,Western Carolina,1,Western Carolina
401489697,2022-12-10,St. Francis Brooklyn,UMass Lowell,1,St. Francis Brooklyn
401489711,2022-12-10,Morgan State,UMBC,1,UMBC
401490468,2022-12-10,Georgian Court,Delaware State,1,Delaware State
401491265,2022-12-10,Holy Cross,Northeastern,1,Northeastern
401491697,2022-12-10,Portland State,Cal Poly,1,Portland State
401491729,2022-12-10,Longwood,Wichita State,1,Wichita State
401491810,2022-12-10,Wright State,Western Kentucky,1,Wright State
401491862,2022-12-10,Jacksonville,UNC Wilmington,1,UNC Wilmington
401491882,2022-12-10,Marshall,Robert Morris,1,Marshall
401491894,2022-12-10,Evansville,Ball State,1,Ball State
401492179,2022-12-10,Alcorn State,Southern Illinois,1,Alcorn State
401492206,2022-12-10,Bethune-Cookman,North Florida,1,North Florida
401492247,2022-12-10,Boston University,Marist,1,Marist
401492261,2022-12-10,Lafayette,Quinnipiac,1,Quinnipiac
401492300,2022-12-10,Johnson University (TN),Chattanooga,1,Chattanooga
401492304,2022-12-10,Tennessee Tech,Troy,1,Troy
401492430,2022-12-10,Canisius,Toledo,1,Canisius
401492632,2022-12-10,Samford,Louisiana,1,Louisiana
401492648,2022-12-10,Central Michigan,Tulsa,1,Central Michigan
401493495,2022-12-10,Northern Colorado,Cal State Northridge,1,Northern Colorado
401493671,2022-12-10,Purdue Fort Wayne,Missouri State,1,Purdue Fort Wayne
401493752,2022-12-10,UIC,Western Michigan,1,UIC
401493755,2022-12-10,SIU Edwardsville,Illinois State,1,Illinois State
401493794,2022-12-10,Western Illinois,Eastern Illinois,1,Eastern Illinois
401493838,2022-12-10,LSU Alexandria,Southern,1,Southern
401493948,2022-12-10,Texas A&M-Commerce,Abilene Christian,1,Texas A&M-Commerce
401493962,2022-12-10,San Jos̩ State,Santa Clara,1,Santa Clara
401494418,2022-12-10,Louisiana Tech,Wyoming,1,Louisiana Tech
401499437,2022-12-10,Boyce,Eastern Kentucky,1,Eastern Kentucky
401500712,2022-12-10,Webber International,Stetson,1,Stetson
401482962,2022-12-11,Marquette,Notre Dame,1,Notre Dame
401482997,2022-12-11,Oklahoma State,Virginia Tech,1,Oklahoma State
401483192,2022-12-11,Mississippi State,Minnesota,1,Mississippi State
401483221,2022-12-11,Presbyterian,South Carolina,1,South Carolina
401483226,2022-12-11,Tennessee,Maryland,1,Tennessee
401483242,2022-12-11,Oregon State,Texas A&M,1,Oregon State
401483272,2022-12-11,McNeese,Iowa State,1,Iowa State
401483287,2022-12-11,Incarnate Word,Kansas State,1,Incarnate Word
401483387,2022-12-11,Prairie View A&M,Northwestern,1,Prairie View A&M
401483417,2022-12-11,Seton Hall,Rutgers,1,Seton Hall
401484844,2022-12-11,Wisconsin,Iowa,1,Wisconsin
401484844,2022-12-11,Wisconsin,Iowa,3,Wisconsin
401485338,2022-12-11,Lipscomb,Tennessee State,1,Tennessee State
401485517,2022-12-11,East Tennessee State,Morehead State,1,East Tennessee State
401486770,2022-12-11,UMass,Hofstra,1,Hofstra
401486771,2022-12-11,St. Bonaventure,Iona,1,Iona
401487294,2022-12-11,Peru State College,Colorado State,1,Peru State College
401487513,2022-12-11,Central Connecticut,Fordham,1,Fordham
401487525,2022-12-11,NJIT,Fairleigh Dickinson,1,Fairleigh Dickinson
401487722,2022-12-11,Navy,Towson,1,Towson
401487722,2022-12-11,Navy,Towson,3,Towson
401488546,2022-12-11,Chicago State,UT Martin,1,UT Martin
401488546,2022-12-11,Chicago State,UT Martin,3,UT Martin
401488710,2022-12-11,Tarleton,UCF,1,UCF
401488995,2022-12-11,UC Riverside,Idaho,1,Idaho
401489041,2022-12-11,Cal State East Bay,Pacific,1,Pacific
401489575,2022-12-11,Waldorf College,North Dakota State,1,North Dakota State
401489660,2022-12-11,Coppin State,East Carolina,1,East Carolina
401491663,2022-12-11,Maine,Merrimack,1,Merrimack
401491804,2022-12-11,St. Francis (PA),Hawai'i,1,Hawai'i
401491813,2022-12-11,North Greenville,Charleston,1,North Greenville
401491816,2022-12-11,Siena,Delaware,1,Delaware
401491827,2022-12-11,Johnson & Wales (NC),Elon,1,Elon
401492437,2022-12-11,Eastern Michigan,Niagara,1,Eastern Michigan
401492623,2022-12-11,New Mexico State,Duquesne,1,Duquesne
401493662,2022-12-11,North Park,Milwaukee,1,North Park
401493686,2022-12-11,Ohio,Youngstown State,1,Ohio
401493757,2022-12-11,Indiana State,Southern Indiana,1,Southern Indiana
401493757,2022-12-11,Indiana State,Southern Indiana,3,Southern Indiana
401493937,2022-12-11,North American University,Texas Southern,1,Texas Southern
401494492,2022-12-11,Howard,VCU,1,VCU
401498728,2022-12-11,Paul Quinn,Stephen F. Austin,1,Paul Quinn
401499132,2022-12-11,Rust,Nicholls,1,Nicholls
401501739,2022-12-11,Bryant,Manhattan,1,Bryant
401501739,2022-12-11,Bryant,Manhattan,3,Bryant
401502001,2022-12-11,Calumet College,Miami (OH),1,Miami (OH)
401482981,2022-12-12,Monmouth,Syracuse,1,Syracuse
401483315,2022-12-12,Rice,Texas,1,Rice
401483315,2022-12-12,Rice,Texas,3,Texas
401483440,2022-12-12,Arizona State,Creighton,1,Arizona State
401485339,2022-12-12,Liberty,Oral Roberts,1,Liberty
401487478,2022-12-12,Yale,Fairfield,1,Yale
401488148,2022-12-12,San Diego Christian,UC Santa Barbara,1,UC Santa Barbara
401488722,2022-12-12,South Florida,Northern Iowa,1,South Florida
401489581,2022-12-12,North Central (MN),North Dakota,1,North Dakota
401491676,2022-12-12,St. Joseph's (ME),New Hampshire,1,New Hampshire
401491843,2022-12-12,Sacred Heart,Stony Brook,1,Sacred Heart
401492262,2022-12-12,Columbia,Lafayette,1,Columbia
401492633,2022-12-12,Louisiana Christian,Louisiana,1,Louisiana
401493505,2022-12-12,Spalding,IUPUI,1,IUPUI
401493616,2022-12-12,Kennesaw State,San Diego State,1,San Diego State
401493745,2022-12-12,Northern Illinois,Gonzaga,1,Gonzaga
401493800,2022-12-12,Philander Smith,Little Rock,1,Little Rock
401494051,2022-12-12,Mount Marty,South Dakota State,1,Mount Marty
401500691,2022-12-12,Lindsey Wilson College,Austin Peay,1,Lindsey Wilson College
401507410,2022-12-12,UC San Diego,San Diego,1,UC San Diego
401509030,2022-12-12,San Francisco,New Mexico,1,San Francisco
401482896,2022-12-13,Stonehill,Boston College,1,Boston College
401482920,2022-12-13,South Carolina Upstate,Florida State,1,South Carolina Upstate
401482945,2022-12-13,Furman,NC State,1,Furman
401482952,2022-12-13,The Citadel,North Carolina,1,The Citadel
401483324,2022-12-13,Eastern Washington,Texas Tech,1,Eastern Washington
401483486,2022-12-13,UTSA,Utah,1,UTSA
401485056,2022-12-13,VMI,American University,1,American University
401485180,2022-12-13,Southern,Xavier,1,Xavier
401485467,2022-12-13,North Carolina Central,LSU,1,North Carolina Central
401487373,2022-12-13,Dartmouth,Boston University,1,Boston University
401487526,2022-12-13,Fairleigh Dickinson,Richmond,1,Richmond
401487575,2022-12-13,Princeton,Iona,1,Iona
401487651,2022-12-13,Coppin State,George Washington,1,Coppin State
401487666,2022-12-13,UMass Lowell,Rhode Island,1,UMass Lowell
401487666,2022-12-13,UMass Lowell,Rhode Island,3,Rhode Island
401488207,2022-12-13,Holy Names,UC Davis,1,UC Davis
401488385,2022-12-13,Memphis,Alabama,1,Memphis
401488547,2022-12-13,Bethel College (TN),UT Martin,1,UT Martin
401489042,2022-12-13,Stanislaus State,Pacific,1,Pacific
401489064,2022-12-13,SAGU American Indian College,Utah Valley,1,Utah Valley
401489504,2022-12-13,Southern Miss,Lamar,1,Southern Miss
401489562,2022-12-13,Green Bay,St. Thomas - Minnesota,1,Green Bay
401489570,2022-12-13,Midland University,Omaha,1,Omaha
401489618,2022-12-13,New Orleans,Boise State,1,Boise State
401489640,2022-12-13,Texas A&M-Corpus Christi,Arizona,1,Texas A&M-Corpus Christi
401489654,2022-12-13,North Carolina A&T,Houston,1,Houston
401489668,2022-12-13,Marshall,UNC Greensboro,1,Marshall
401489712,2022-12-13,UMBC,Loyola Maryland,1,Loyola Maryland
401491698,2022-12-13,Portland State,Santa Clara,1,Portland State
401491730,2022-12-13,Longwood,St. Francis Brooklyn,1,Longwood
401491746,2022-12-13,UNC Asheville,South Carolina State,1,UNC Asheville
401492102,2022-12-13,Cal Poly,Washington,1,Washington
401492378,2022-12-13,Lincoln (MO),Southern Illinois,1,Lincoln (MO)
401492637,2022-12-13,Florida International,Howard,1,Florida International
401492649,2022-12-13,Mississippi Valley State,Wichita State,1,Wichita State
401493620,2022-12-13,Chicago State,Murray State,1,Murray State
401493779,2022-12-13,Prairie View A&M,UIC,1,UIC
401497499,2022-12-13,Mary Hardin-Baylor,Texas State,1,Mary Hardin-Baylor
401498234,2022-12-13,Saint Peter's,Hartford,1,Saint Peter's
401501931,2022-12-13,Edward Waters,Florida A&M,1,Florida A&M
401483006,2022-12-14,Appalachian State,Wake Forest,1,Appalachian State
401483037,2022-12-14,Ohio,Florida,1,Florida
401483047,2022-12-14,Georgia State,Auburn,1,Auburn
401483213,2022-12-14,UCF,Ole Miss,1,UCF
401483222,2022-12-14,South Carolina,UAB,1,UAB
401483362,2022-12-14,UCLA,Maryland,1,UCLA
401483375,2022-12-14,Arkansas-Pine Bluff,Minnesota,1,Minnesota
401485181,2022-12-14,Drexel,Seton Hall,1,Seton Hall
401485182,2022-12-14,DePaul,Duquesne,1,DePaul
401485340,2022-12-14,Queens University,East Tennessee State,1,Queens University
401485341,2022-12-14,Tennessee Tech,Lipscomb,1,Tennessee Tech
401485477,2022-12-14,Bowling Green,Norfolk State,1,Norfolk State
401487572,2022-12-14,Long Island University,Albany,1,Long Island University
401487708,2022-12-14,Radford,VCU,1,VCU
401488664,2022-12-14,Western Kentucky,Louisville,1,Western Kentucky
401489018,2022-12-14,New Mexico State,Saint Mary's,1,New Mexico State
401489495,2022-12-14,Sam Houston,UL Monroe,1,UL Monroe
401489531,2022-12-14,Morehead State,Georgia Southern,1,Georgia Southern
401489540,2022-12-14,Coastal Carolina,South Dakota,1,Coastal Carolina
401489547,2022-12-14,Southeast Missouri State,Arkansas State,1,Southeast Missouri State
401489594,2022-12-14,Colorado Christian,Denver,1,Denver
401489676,2022-12-14,Miami (OH),Cincinnati,1,Cincinnati
401489719,2022-12-14,St. Thomas (FL),Florida Atlantic,1,Florida Atlantic
401491707,2022-12-14,William Peace,Campbell,1,Campbell
401491713,2022-12-14,Charleston Southern,Tennessee State,1,Charleston Southern
401491719,2022-12-14,Carolina University,Gardner-Webb,1,Gardner-Webb
401491814,2022-12-14,Stetson,Charleston,1,Charleston
401492455,2022-12-14,UC Riverside,Oregon,1,Oregon
401493680,2022-12-14,Wright State,Akron,1,Akron
401494365,2022-12-14,Eastern Kentucky,Northern Kentucky,1,Eastern Kentucky
401494595,2022-12-14,Stephen F. Austin,Louisiana Tech,1,Stephen F. Austin
401494595,2022-12-14,Stephen F. Austin,Louisiana Tech,3,Stephen F. Austin
401497892,2022-12-14,Mississippi State,Jackson State,1,Jackson State
401500694,2022-12-14,Reinhardt,Jacksonville State,1,Reinhardt
401483425,2022-12-15,Lehigh,Wisconsin,1,Wisconsin
401483458,2022-12-15,North Alabama,Colorado,1,North Alabama
401485352,2022-12-15,SE Louisiana,Nicholls,1,Nicholls
401487111,2022-12-15,North American University,Rice,1,Rice
401487406,2022-12-15,Westminster (UT),Utah State,1,Utah State
401488198,2022-12-15,UC Irvine,Santa Clara,1,Santa Clara
401489055,2022-12-15,Western Oregon,BYU,1,BYU
401489084,2022-12-15,SW Christian Univ,UT Rio Grande Valley,1,UT Rio Grande Valley
401489106,2022-12-15,Seattle U,Oregon State,1,Seattle U
401489758,2022-12-15,Chattanooga,Middle Tennessee,1,Chattanooga
401491736,2022-12-15,Elon,Presbyterian,1,Elon
401491844,2022-12-15,Stony Brook,Wagner,1,Stony Brook
401492634,2022-12-15,Louisiana,McNeese,1,Louisiana
401493819,2022-12-15,Saint Mary-Of-The-Woods College,Southern Indiana,1,Saint Mary-Of-The-Woods College
401485023,2022-12-16,Green Bay,Stanford,1,Stanford
401485183,2022-12-16,Xavier,Georgetown,1,Xavier
401485184,2022-12-16,Creighton,Marquette,1,Creighton
401485342,2022-12-16,Florida Gulf Coast,St. Bonaventure,1,Florida Gulf Coast
401487374,2022-12-16,Dartmouth,South Florida,1,Dartmouth
401488996,2022-12-16,Northwest Indian,Idaho,1,Idaho
401489065,2022-12-16,Antelope Valley,Utah Valley,1,Utah Valley
401489605,2022-12-16,Bethune-Cookman,Incarnate Word,1,Incarnate Word
401489641,2022-12-16,Schreiner,Texas A&M-Corpus Christi,1,Schreiner
401491817,2022-12-16,Delaware,Princeton,1,Princeton
401491875,2022-12-16,Missouri State,Oral Roberts,1,Oral Roberts
401492379,2022-12-16,Chicago State,Southern Illinois,1,Chicago State
401492670,2022-12-16,Mississippi Valley State,Tulsa,1,Tulsa
401493499,2022-12-16,Weber State,Cal Poly,1,Weber State
401493687,2022-12-16,Southern,Youngstown State,1,Southern
401493775,2022-12-16,Austin Peay,Murray State,1,Murray State
401502063,2022-12-16,Eureka College,Western Illinois,1,Western Illinois
401505511,2022-12-16,Central Connecticut,Manhattan,1,Manhattan
401482905,2022-12-17,Richmond,Clemson,1,Clemson
401482921,2022-12-17,St. John's,Florida State,1,St. John's
401482928,2022-12-17,Alabama State,Georgia Tech,1,Georgia Tech
401482936,2022-12-17,St. Francis (PA),Miami,1,Miami
401482946,2022-12-17,NC State,Vanderbilt,1,Vanderbilt
401482953,2022-12-17,Ohio State,North Carolina,1,North Carolina
401482953,2022-12-17,Ohio State,North Carolina,3,Ohio State
401482973,2022-12-17,North Florida,Pittsburgh,1,North Florida
401482982,2022-12-17,Cornell,Syracuse,1,Syracuse
401482989,2022-12-17,Houston,Virginia,1,Houston
401482998,2022-12-17,Grambling,Virginia Tech,1,Virginia Tech
401483007,2022-12-17,Wake Forest,Rutgers,1,Wake Forest
401483168,2022-12-17,UCLA,Kentucky,1,Kentucky
401483204,2022-12-17,Missouri,UCF,1,Missouri
401483214,2022-12-17,Temple,Ole Miss,1,Ole Miss
401483223,2022-12-17,East Carolina,South Carolina,1,East Carolina
401483227,2022-12-17,Tennessee,Arizona,1,Arizona
401483243,2022-12-17,Texas A&M,Memphis,1,Memphis
401483279,2022-12-17,Indiana,Kansas,1,Indiana
401483288,2022-12-17,Nebraska,Kansas State,1,Kansas State
401483297,2022-12-17,Central Arkansas,Oklahoma,1,Oklahoma
401483342,2022-12-17,Alabama A&M,Illinois,1,Alabama A&M
401483355,2022-12-17,Southeast Missouri State,Iowa,1,Iowa
401483369,2022-12-17,Lipscomb,Michigan,1,Michigan
401483388,2022-12-17,DePaul,Northwestern,1,Northwestern
401483408,2022-12-17,Davidson,Purdue,1,Purdue
401483487,2022-12-17,Utah,BYU,1,BYU
401484366,2022-12-17,Villanova,Saint Joseph's,1,Saint Joseph's
401484867,2022-12-17,Stephen F. Austin,Furman,1,Stephen F. Austin
401485017,2022-12-17,Charlotte,Monmouth,1,Charlotte
401485185,2022-12-17,Providence,Seton Hall,1,Seton Hall
401485186,2022-12-17,UConn,Butler,1,UConn
401485343,2022-12-17,Miami (OH),Bellarmine,1,Miami (OH)
401485344,2022-12-17,Liberty,Bryant,1,Bryant
401485370,2022-12-17,North Texas,UMass,1,North Texas
401485468,2022-12-17,Winthrop,LSU,1,LSU
401485478,2022-12-17,Hampton,Norfolk State,1,Hampton
401485518,2022-12-17,UNC Asheville,East Tennessee State,1,East Tennessee State
401486793,2022-12-17,Illinois State,Ball State,1,Illinois State
401487112,2022-12-17,Northwestern State,Rice,1,Northwestern State
401487160,2022-12-17,Louisiana Tech,UTEP,1,Louisiana Tech
401487396,2022-12-17,San Francisco,UNLV,1,UNLV
401487578,2022-12-17,Wyoming,Dayton,1,Dayton
401487579,2022-12-17,Tulane,George Mason,1,Tulane
401487580,2022-12-17,Towson,Northern Iowa,1,Towson
401487624,2022-12-17,Indiana State,Duquesne,1,Indiana State
401487656,2022-12-17,La Salle,Cincinnati,1,Cincinnati
401487688,2022-12-17,Drake,Saint Louis,1,Saint Louis
401487709,2022-12-17,Northern Illinois,VCU,1,Northern Illinois
401488149,2022-12-17,UC Santa Barbara,Portland State,1,UC Santa Barbara
401488208,2022-12-17,UC Davis,Eastern Washington,1,Eastern Washington
401488386,2022-12-17,Gonzaga,Alabama,1,Alabama
401488548,2022-12-17,UT Martin,Bowling Green,1,UT Martin
401488665,2022-12-17,Florida A&M,Louisville,1,Florida A&M
401489009,2022-12-17,Bradley,Arkansas,1,Arkansas
401489027,2022-12-17,Portland,Oregon,1,Portland
401489043,2022-12-17,San Jos̩ State,Pacific,1,San Jos̩ State
401489073,2022-12-17,Masters College,Utah Tech,1,Masters College
